,x,y,EC_0.10,EC_0.20,EC_0.30,EC_0.40,EC_0.50,EC_0.60,EC_0.70,EC_0.80,EC_0.90,EC_1.00,EC_1.10,EC_1.20,EC_1.30,EC_1.40,EC_1.50,EC_1.60,EC_1.70,EC_1.80,EC_1.90,EC_2.00,EC_end,pos
72,553891.553,5645504.797,8.1924720564892,14.574450671088407,24.752449231875215,35.98244153721472,46.60565032475795,55.82961338575742,63.37700265194351,69.2380677169922,73.52949068099504,76.421188756914,78.09354840001625,78.7200288435535,78.46109735107623,77.45352173976562,75.81780046323641,73.65507383839109,71.05522415171009,68.09237719025373,64.8313204360596,61.32518314181726,57.615402829777835,15.84557123
73,553891.713,5645504.572,5.893453200683848,12.236369002135122,22.56593551712819,34.12791762442805,45.20209264797027,54.93446154175094,62.99935115607736,69.35904693394173,74.11415644638969,77.42407616914784,79.46658861455552,80.4133115422017,80.42496989289594,79.64437441633514,78.19487916624868,76.17969144025308,73.69443734973581,70.8188679142704,67.61625425997958,64.14635947339804,60.45261994888297,16.12165998
74,553891.8752,5645504.344,3.882009397987814,10.447472048505416,21.18276745413254,33.25123911493802,44.85956914878697,55.10458514741349,63.63213606396454,70.39024785008759,75.47574276779508,79.0482928064199,81.29009000420521,82.37923846332419,82.48481728971169,81.75614624273304,80.32325159018221,78.29584207801369,75.76668202152841,72.82094604926168,69.53125522641209,65.95598129067105,62.14189305870639,16.40146856
75,553892.0249,5645504.133,2.1345207726822073,9.20172460818246,20.625170686489543,33.38938048492652,45.61688231618965,56.369264402297595,65.28686596936738,72.32290040006333,77.58295018075758,81.24152131785722,83.49236812008932,84.52950965608703,84.52711178946865,83.64635981198708,82.0210026384362,79.77079476433848,77.00036288004732,73.79133593497362,70.22304631100315,66.35518441572704,62.23675203234105,16.66017899
76,553892.1876,5645503.904,0.702188263997656,8.37357002759167,20.564996125333472,34.0484300479168,46.863858695991844,58.05389884680102,67.26535641033865,74.46626742600556,79.78187323036363,83.4058170599764,85.54911633222692,86.4178197261614,86.20132880142063,85.06811787671695,83.16266740352194,80.60951172227401,77.51196522710447,73.9626931438246,70.039676364647,65.80792932151007,61.32218565034152,16.94109231
77,553892.3445,5645503.682,1.2102726610663923,9.08020335310442,21.561619097102454,35.3440452799321,48.414978151075346,59.792383057029625,69.11263472106687,76.34344758088672,81.61918768024684,85.13220646694964,87.10126733981707,87.74682914833886,87.26447946814336,85.83097330258657,83.59463273010512,80.68055749369101,77.20748709825975,73.26069008964454,68.92441679616579,64.27029137344795,59.34762777139266,17.21294081
78,553892.4771,5645503.495,1.7867970284119827,9.708682371443585,22.356565497935527,36.372747378141,49.693080235136335,61.29539379191621,70.79028100270745,78.13325913370811,83.44851964474698,86.93437075051384,88.81302372604532,89.30209120809337,88.6040138352314,86.89926505531515,84.3463134283461,81.07980884886501,77.2189072966989,72.86381494194724,68.0991947843835,62.99249452902156,57.607704942470946,17.44218252
79,553892.6184,5645503.295,1.753241498125429,10.076205585340634,23.21765173514754,37.66859385610723,51.30962776410876,63.10936812899608,72.68657806403434,80.00986762426118,85.21878037530122,88.52886875101507,90.17411034059387,90.38538254092178,89.37359598731001,87.32696509215654,84.40887107863365,80.7615150952281,76.50424869775729,71.74391977395346,66.5682195562262,61.04838481289336,55.24726270532414,17.68706145
80,553892.7816,5645503.065,3.4592381223003605,11.668671399280587,24.634350548085894,38.87393093805836,52.28264378104531,63.841517811016196,73.17496745969719,80.25771021729797,85.23317061562375,88.3184339864979,89.74993817744316,89.75678590354957,88.55111860127658,86.3220417148958,83.23167181890753,79.42357489839425,75.01599501268748,70.1116441977056,64.79609245393854,59.14388766040025,53.21675744929116,17.9690796
81,553892.9087,5645502.884,3.149121632095015,11.859425092972186,25.422576869646313,40.15135817138128,53.87949838154535,65.58579867895521,74.92318601329335,81.89453313034797,86.67631250304035,89.50802208509491,90.64427862708429,90.32865091084662,88.78494189736715,86.20915840654365,82.77203608495643,78.61303415378538,73.85699369754838,68.60749047752148,62.95730112144119,56.974445140221675,50.723993159197654,18.19024789
82,553893.1387,5645502.558,3.9957067726809785,12.895532094510273,26.626417719950346,41.456012058445005,55.21396278230389,66.89156573180937,76.15295463962046,83.01712854146572,87.66945671446076,90.3555006722853,91.33479530550795,90.8583439298776,89.15506883563582,86.42341236159058,82.83169660006175,78.52348429361233,73.62077309093249,68.23759632494071,62.45946114377687,56.35613625049066,49.98836450607189,18.58921656
83,553893.2975,5645502.333,3.6489033759731386,12.703289578642043,26.67827690609805,41.78653806317859,55.81892470171121,67.74363279127577,77.21177420130206,84.24286706089367,89.0223544351645,91.7996759516559,92.84392291767301,92.40509796240005,90.71624201061006,87.97834223678417,84.36116572522656,80.0155117220913,75.06833369209302,69.62689995031911,63.78191167107946,57.60898956284641,51.16888841589508,18.86461162
84,553893.4372,5645502.134,3.1648386177815655,12.447920509292304,26.78572081961866,42.30184938064846,56.727321971308264,68.99386371040548,78.74259728132367,85.98462822259665,90.90323426460797,93.7567607566869,94.81867129523002,94.35078550634444,92.5926266631756,89.7469776796338,85.9956355432194,81.4929120131933,76.36767184652275,70.72930489192144,64.67039978982852,58.27143139795387,51.60160583085757,19.10775168
85,553893.5987,5645501.905,3.606775174855529,13.124429404600463,27.663600386788165,43.261638939871496,57.652068467812185,69.7993774296794,79.37825183909882,86.42714276165398,91.15819452257432,93.84194941115848,94.75940662357064,94.17761408287345,92.33247671657938,89.43565616224375,85.66162132881253,81.16056610013975,76.06340957862639,70.47343752054584,64.48660583195208,58.17868781808667,51.612000699344506,19.38797169
86,553893.7355,5645501.71,3.8019718671579885,13.686668927722788,28.715763984216096,44.773784499187386,59.526455387184114,71.92078924258536,81.63742993144109,88.72790984648583,93.4175604593244,95.99031988938005,96.74201951795942,95.94707026065473,93.85704800918646,90.68508903614206,86.61692007936642,81.80431442363397,76.38047073126248,70.4565014707479,64.12504353024052,57.46799872418644,50.5494983968957,19.62617169
87,553893.8847,5645501.498,4.833984678889351,14.941551460204941,30.257284854898877,46.56065526077752,61.4766826999805,73.94528943862599,83.65466777920531,90.66670533960847,95.21330360764922,97.59005537505988,98.099523983611,97.02570261238343,94.62321256207257,91.11376068617733,86.68679789434344,81.50514063684045,75.70132552692432,69.39353803905698,62.674904049439164,55.628070841186734,48.3117153807736,19.88541026
88,553894.0295,5645501.292,6.335148957563673,16.458859947431915,31.823269316250187,48.17026748488549,63.097299397272494,75.53226338868467,85.15626167711483,92.03305606826194,96.40058563829218,98.55991601381058,98.81979700480186,97.46934438814912,94.7685793343132,90.94363725565582,86.18655340985178,80.65846259664795,74.49757614502846,67.82166490524504,60.72917500045908,53.30322384278578,45.61414532270913,20.13720987
89,553894.1225,5645501.159,6.609680141902631,17.096703034511556,32.862521921726085,49.52001756037632,64.63346609413954,77.13797150855969,86.73163520086817,93.49573892448782,97.68646636853961,99.61978022519764,99.61493143896986,97.97105423637066,94.95358201644899,90.79347099783034,85.68967911277777,79.80731375367041,73.28949864140829,66.25448475900204,58.80077444167135,51.010799485879076,42.95927237013583,20.29949973
90,553894.284,5645500.929,9.681316026132317,19.542156795798707,34.56995660238236,50.56456545871663,65.13832815845248,77.2146999459275,86.47192904339124,92.97272802591593,96.9525257270436,98.71114221538151,98.5610976629324,96.7901131559204,93.66211010717626,89.39895437814512,84.19618036758975,78.22338769012022,71.61934651265531,64.50251863896295,56.969586668882464,49.10532894352218,40.98100153708333,20.58053754
91,553894.4111,5645500.748,9.446362462059133,19.698232848691788,35.209382435409715,51.62896594096836,66.50751629824666,78.76101084071232,88.07611919780747,94.53109503688056,98.38037807354044,99.94089039118455,99.53671300157379,97.47417301618827,94.02317097050347,89.41901343012623,83.86185264181688,77.5230618342594,70.54401080285355,63.04711408536874,55.13107258776531,46.88059948335807,38.36357375735652,20.80170582
92,553894.6289,5645500.438,9.842534762756982,20.47452238453353,36.38078527279608,53.08708998836377,68.11605877498906,80.39713956690323,89.6390105418922,95.94405085212222,99.58738798563756,100.90468336479368,100.23227495654088,97.88383893101418,94.13656033298726,89.23250856334874,83.3795005596211,76.7475643926422,69.484543379091,61.710619611900434,53.52385510890608,45.00479718479003,36.2322788977693,21.18056839
93,553894.7642,5645500.245,9.654276753776577,20.590203088689844,36.807064640867694,53.7255383665639,68.85476206008337,81.13999685907784,90.3217751975872,96.52404699816653,100.0456940274516,101.24099403136907,100.45043666415039,97.99159459548223,94.14214024262336,89.15507942851605,83.22301582511622,76.5312078222664,69.22181590225695,61.41558238338882,53.2031789447052,44.6757713928135,35.89990778314171,21.41626966
94,553894.8952,5645500.059,10.167835886416379,21.006654393358968,37.00553925160385,53.62997059221271,68.44662538430887,80.44347967816127,89.38319267379785,95.40619858407368,98.81282797945507,99.95141072419604,99.1640480662684,96.76291190760078,93.02273183105484,88.17934626049144,82.43404793234765,75.95483339929858,68.8812930032143,61.32905282754986,53.3956758885046,45.16130754444382,36.694265813302,21.64377131
95,553895.0399,5645499.853,11.024192810950682,21.5478578233966,37.0857550021184,53.22743533217543,67.61202057816541,79.26492597869782,87.95936599976501,93.8316291070748,97.17129191520766,98.31818413272516,97.60183672415079,95.3261064915749,91.75520684552629,87.12267974687356,81.62065401657165,75.41216307606472,68.6297874197705,61.382443656349196,53.76587998778882,45.85657496538116,37.719370674043105,21.89551342
96,553895.1981,5645499.628,11.454125827212975,21.623714846259098,36.6980102262084,52.38882877234671,66.39485636768953,77.76301866082396,86.26841352685155,92.04205421019844,95.36223787666745,96.55313646776271,95.93572919476713,93.80492556495567,90.420872953836,86.00284604677235,80.74425128821858,74.79981648158478,68.29460667737155,61.33438913512984,54.015120630470335,46.41080020579757,38.58354308702798,22.17056294
97,553895.3706,5645499.383,11.831839577015687,21.66644747696741,36.31661557055217,51.61812612245861,65.31335936758762,76.45498720372895,84.81249284433116,90.507194500765,93.8085192431941,95.03293903065082,94.49119848928038,92.46541169968968,89.20722684700748,84.93290209305177,79.82613865510831,74.03608025162421,67.69471660156613,60.90555940476708,53.760473675199464,46.33479360663208,38.687639854711264,22.47019813
98,553895.5158,5645499.178,11.548476411767567,21.24935609528035,35.71781432536579,50.83841243642101,64.37332310581266,75.38927063063568,83.65497651995003,89.29446778114341,92.57625686575304,93.81356935164871,93.30942233155832,91.34579945939537,88.16618736007436,83.98597331042698,78.98866882700493,73.32173845855208,67.11293618920914,60.463203424162415,53.465262040659056,46.188739261501325,38.696906837881976,22.72141127
99,553895.6743,5645498.954,11.244119288796611,20.762057823479136,34.98048396824039,49.844239738719274,63.1482862723425,73.97675579502332,82.10988016782879,87.66997708122727,90.92932827849071,92.19230291473276,91.75576923924639,89.90065204332198,86.86325222576193,82.85601298977838,78.05391886731866,72.60261959490647,66.62448725539817,60.22179509353414,53.481300886540176,46.47279802553712,39.258136016668765,22.99581654
100,553895.7995,5645498.778,11.199922102019473,20.366237509971604,34.08290104361131,48.42567176495403,61.27042143637499,71.7403818965483,79.63476764305996,85.07450725992418,88.31323776751012,89.64595112069568,89.3634785330051,87.72785341370302,84.97084936506293,81.28769949963927,76.84369289812891,71.77824946768047,66.21062847284196,60.23922552503679,53.94689171441339,47.40390753150945,40.66506233663171,23.21180505
101,553895.918,5645498.611,11.861666311926905,20.296433048460234,32.98143682571698,46.29527183305147,58.26558939757591,68.0751273950424,75.53112763330408,80.73944566269675,83.9376125755045,85.39308433987296,85.36781013625718,84.1053025076506,81.81311835189774,78.67111471340198,74.83352063380975,70.42308008469203,65.55050543738962,60.30271687641121,54.75676229351578,48.97193146168213,42.99628534334397,23.41657627
102,553896.1026,5645498.351,12.019005043749322,19.708201231970637,31.408479015200644,43.79063215077789,55.017945971373734,64.31286025826631,71.47734721771414,76.59513356461098,79.8690300771535,81.53845533890612,81.84041920901436,80.99178340881053,79.18319822119304,76.57872825880827,73.3182669357686,69.51958079689808,65.28139997427725,60.68587684633094,55.80225558372228,50.68655739758208,45.3876627101541,23.73544483
103,553896.2321,5645498.169,10.736388597743023,18.090191091182326,29.428347209074165,41.553903763141314,52.65569427104433,61.9468321842842,69.20028655003738,74.47965157874195,77.96546772719913,79.88599053133271,80.46236484288814,79.9049203582649,78.39630616056309,76.09253399276986,73.13369500444686,69.63698603377587,65.69864438327205,61.39762484795242,56.800749838850976,51.96795187802011,46.94215738661784,23.95881504
104,553896.3752,5645497.967,9.17231960220494,16.349994665191016,27.52619816096878,39.57382487862497,50.69281974339616,60.07828906748513,67.49062864351032,72.96848774754451,76.68173799140021,78.84298149107761,79.66879088859929,79.36127377920104,78.10256952641662,76.05150060351728,73.34089008504903,70.08338622034881,66.3788368911479,62.30891525960255,57.93921923870568,53.325207699022954,48.51467363268544,24.20636627
105,553896.5214,5645497.761,8.249827929729154,15.146235967007584,25.989127080683865,37.77392889777935,48.73891573345248,58.07653959096894,65.52878483909275,71.11873660380269,74.99783277021662,77.36470025848945,78.42480202092673,78.37368233187335,77.38658846115344,75.61760293761107,73.19534206037892,70.22931078711201,66.81203706081553,63.02449147938161,58.93532534538933,54.601236847475896,50.06928809312484,24.45897355
106,553896.6304,5645497.607,9.049240298102731,15.176965677989063,25.03703905534789,35.91750953037242,46.17526137460169,55.030282733657245,62.20981693066864,67.70836409074407,71.64789999143542,74.19865237512892,75.54130524508533,75.84782790239392,75.27613440955254,73.96530172918,72.03566924715378,69.59009857973214,66.71548939089455,63.483061418118346,59.95499341330599,56.184474734236886,52.21552695011006,24.64764522
107,553896.7851,5645497.388,9.050275219214697,14.859763370275278,24.231480539525386,34.58915208055025,44.376129074993706,52.855917229879935,59.77050679820665,65.1166044181011,69.00625958400276,71.60026371647722,73.0698735859737,73.57072212474255,73.2521803274821,72.24277899745735,70.65538060047058,68.58319855396846,66.10130416030856,63.28738379245427,60.194250699224305,56.867901111720556,53.35242058339137,24.91577409
108,553896.9253,5645497.188,9.32435265467092,14.809342271932548,23.70301765540611,33.56370657519402,42.90986671041758,51.03986477262437,57.70829021118847,62.905330893280045,66.73368432105131,69.34094477579396,70.88480810550291,71.51551318997649,71.36865676309054,70.56557731917907,69.20825128564404,67.38906765778138,65.18423979803265,62.65771992919813,59.86419355307251,56.85111067790223,53.65750603115711,25.16001995
109,553897.0511,5645497.008,9.855617396848821,14.838610185877297,23.093945103476642,32.37059653357787,41.25597292942101,49.060140550965976,55.52315028641983,60.61831037414438,64.42701749951473,67.07996714049523,68.71888931245408,69.48316653074892,69.49947059139643,68.88253856290906,67.7289484878249,66.12529696318242,64.14408005831625,61.84626718333308,59.28591679093287,56.50669995620491,53.545976584120396,25.37962332
110,553897.204,5645496.789,10.077035936252292,14.518369162888034,22.122540750285307,30.836919488945455,39.31224586336097,46.859944528008675,53.19742509297713,58.27016449657743,62.13490336059508,64.90048597072655,66.6957995782961,67.64646527426456,67.8738857826512,67.47947817917232,66.55991821006977,65.19227010619747,63.44919762734944,61.386928530284926,59.062625609142486,56.51647046982559,53.78407673423015,25.6467177
111,553897.3075,5645496.64,10.563939501920457,14.349121103649912,21.147832665437292,29.13275971123481,37.03736841383519,44.185794928512536,50.28525395169796,55.25923438551126,59.142115158792244,62.0210357933345,64.00194065337274,65.19647936924493,65.70893625015147,65.6372745375319,65.06543347950904,64.06800060667081,62.70773153424378,61.04143670327267,59.116133691368404,56.97353926480498,54.648713785353266,25.8281378
112,553897.4799,5645496.391,9.593528527362007,13.233378148476653,19.818001151769614,27.577510963745617,35.28191128282099,42.28043638176945,48.290653224789864,53.234435695379545,57.14190385802586,60.09706632801429,62.20228927174271,63.56069011981418,64.27137386384153,64.42337345921584,64.09954470571937,63.36914790648263,62.29135708952727,60.91941912067154,59.297859182747764,57.465929668416585,55.458022106942686,26.13099545
113,553897.6247,5645496.181,6.242678723344856,10.53830399863711,17.836934125028453,26.18743879846633,34.333249405019686,41.64143151488463,47.86057395680812,52.94381152139502,56.94519935455575,59.96236073821909,62.10700865218019,63.49279346986802,64.22314200103412,64.39430580713218,64.08615477231338,63.3711279830619,62.31106066856928,60.9604836566181,59.36450997815032,57.56083968487399,55.58213354196305,26.38607787
114,553897.7491,5645496.0,5.130619284422691,9.233806978864996,16.291358623308323,24.44975258885669,32.48656855591145,39.7695790625792,46.031331394811126,51.20796744981364,55.338199949634934,58.50864717626884,60.826196227135235,62.39530695281791,63.317416508690656,63.68257294763903,63.57264989052837,63.05784822359701,62.2001339589675,61.04967971698671,59.65229747041094,58.045817565586475,56.263324890360074,26.60570565
115,553897.9042,5645495.775,4.548204342635768,8.295224418628052,14.921926404210447,22.712965037279343,30.49126346657452,37.626190648177065,43.83846027665495,49.04518795156598,53.26999814261514,56.5846561950678,59.08379457666311,60.86380063367191,62.01667890905662,62.626979859719654,62.76888913586151,62.510727168576636,61.90972284345197,61.017715906022346,59.87692588363701,58.526063482720865,56.995281609315185,26.87898391
116,553898.0563,5645495.553,4.384039947520853,7.812320199610541,13.990202400832262,21.327337203179496,28.710747992850465,35.543619734395975,41.55774394778011,46.667446392336714,50.89338861082165,54.28890034379876,56.94036414890287,58.93299949170086,60.34861415612204,61.266076496736936,61.7530899556741,61.86943055518549,61.665879395406826,61.18830984875135,60.47473957042653,59.55750371586184,58.46947553244236,27.1480906
117,553898.1891,5645495.36,3.954938485958997,7.22122673419255,13.157603715059059,20.23432991699174,27.3814120828674,34.0290260441355,39.91655856765318,44.96802577280795,49.19343775934407,52.64907642804328,55.41033985664194,57.557762846706694,59.167795620575,60.313143632055684,61.05324366965584,61.44488692686206,61.536870271676506,61.369481148154165,60.98089935286961,60.40076624082804,59.65787610634132,27.38236574
118,553898.3266,5645495.16,3.3601542473621926,6.572653724359897,12.453778175201347,19.498589167567626,26.643471885172037,33.31079737899629,39.23643494316496,44.33481466554791,48.6127263337855,52.12231027363729,54.938262972776705,57.13888240373342,58.801785319438665,59.99649386358605,60.78513248698819,61.21998883193797,61.3504951793384,61.21825792540401,60.860165965283166,60.308135959791976,59.59109364550222,27.62507184
119,553898.4736,5645494.946,2.969939928804382,6.136073983420132,11.98442853312532,19.032018234432677,26.211302780747385,32.92998609452656,38.911097975740894,44.059509694183426,48.37838238051587,51.91748215113173,54.74629503306337,56.94206941294158,58.582335601709175,59.73925224041486,60.47571914912209,60.85003120263329,60.91262779200279,60.70630710432946,60.266946717087755,59.6274842949444,58.816025022514005,27.88469657
120,553898.611,5645494.747,2.989717688831229,6.017339262798741,11.663384255877022,18.503271900621822,25.500065657220002,32.07434559373291,37.95502671322952,43.04335216973402,47.33571947989,50.876917710345246,53.73490902769657,55.983423228225085,57.69668549712689,58.94076954771576,59.77346444729522,60.24993902076108,60.42129080637415,60.33051856418933,60.01504102751026,59.50537091241669,58.82868188625675,28.12652245
121,553898.7446,5645494.553,2.751836223221377,5.73554949610075,11.311974164658007,18.0747943332735,25.002241406990795,31.516465347888964,37.35216648283313,42.40614729991651,46.68357054017666,50.22213569585104,53.09117039389176,55.359478939517956,57.101165853055235,58.38464959998067,59.26941435206499,59.8072042671931,60.043137649304505,60.01714062629919,59.7676677595734,59.322123699582896,58.71037864531803,28.36207491
122,553898.8736,5645494.366,2.7244391252071223,5.6175014329114985,11.070696882808411,17.71539189793901,24.54368457153196,30.986998880334024,36.772848485321916,41.80270383114358,46.070263199314674,49.61618208696862,52.50030909455664,54.79271576949898,56.56459823996892,57.882584306004766,58.805054032459736,59.38372333843648,59.66164363029384,59.67996877439078,59.476849539542265,59.08078822276867,58.5185869443475,28.58925325
123,553898.9967,5645494.187,2.602845078533543,5.5303238642971495,11.016978149574323,17.680629108644943,24.51286373851639,30.947444020739436,36.713385219715605,41.71094501537474,45.933527686139705,49.423725704264996,52.245166987412084,54.47173734369165,56.17300484107493,57.417325415619594,58.26256867548318,58.760198897141514,58.9553187722229,58.89053382518323,58.59950951252008,58.115232614337195,57.46517778440922,28.80649646
124,553899.1461,5645493.971,2.65068658714367,5.569229507033948,11.046642762325465,17.703525252183066,24.52696358627591,30.945766924922623,36.68797833130385,41.65520857561146,45.84011527030254,49.28759509672256,52.061041513224744,54.230661242908255,55.86932496673197,57.04462540122568,57.81671822154804,58.23915113792644,58.360270576255516,58.21992861414611,57.85395136439961,57.2923166364877,56.564330172015346,29.06912997
125,553899.2729,5645493.787,2.674663976005226,5.680471656005115,11.243597306803025,17.95828553402254,24.807178644536837,31.223453312030223,36.940368375732774,41.864853698424454,45.99603282197676,49.38053445576318,52.08595928196428,54.18662447567821,55.75659254235183,56.86284751424283,57.56794772313429,57.926491197913855,57.985028128028475,57.784991868495325,57.36105673450372,56.74228483104734,55.95971612253127,29.29258967
126,553899.4292,5645493.561,3.254041117371691,5.967359547373068,11.164583804740493,17.544356066968664,24.130684463399273,30.366614209058536,35.980746742211814,40.8687031474576,45.01921701335533,48.4696695282735,51.2785257901898,53.51289205685672,55.240250562841844,56.521851520833465,57.41591053297215,57.97343803005409,58.238483989598635,58.24969947489261,58.04113574629241,57.6429082718773,57.08152388542483,29.56737266
127,553899.5723,5645493.354,3.984823071579031,6.150376688358642,10.765777141682756,16.694222133868394,22.985211686017564,29.059865109098904,34.61658092545335,39.526590869232656,43.75419472685917,47.320056932852935,50.26919494361882,52.65526725233209,54.54518508656497,55.99418882765246,57.05782870179166,57.781701141474784,58.20929206134431,58.378920584955786,58.32359914664487,58.0727439842309,57.65328844984097,29.81902045
128,553899.7123,5645493.152,3.9965390616272036,5.855021940980087,10.14769786533516,15.834156713511282,21.981957221894493,28.002587174050706,33.5752594436066,38.54935407435401,42.873467944472445,46.554057853748276,49.62918865225048,52.149956402602434,54.172765610546634,55.75012853916752,56.9315282330357,57.764664105002474,58.29231308412155,58.556360584488885,58.59177554820293,58.427127493833204,58.0879605281936,30.0647927
129,553899.8734,5645492.92,2.9344027886594017,5.146971002268415,9.870134337515763,15.94207890927662,22.388818576359803,28.617578580016836,34.31520682592744,39.345238945333946,43.668885821020645,47.304729748338026,50.29904812096231,52.71252018062753,54.610135490280506,56.047944994454085,57.08258369739803,57.76353927161912,58.140411818457345,58.24815118019255,58.1229911767628,57.797983259348115,57.296833099537906,30.3472413
130,553900.01,5645492.724,0.8804162565361588,3.8005627275544867,9.29884120572849,16.00611181722641,22.90697280926623,29.422308792897372,35.2719714589687,40.351817148553295,44.65572864936317,48.220581822700616,51.11208605011823,53.39580174620571,55.14984296421596,56.43780566041395,57.32315580724339,57.85517239142282,58.08082657816824,58.04169243672888,57.77228115295778,57.3092700305458,56.67530087641768,30.58614622
131,553900.1236,5645492.56,1.0103204793854719,3.7937485201091126,9.110703997924617,15.651217758754871,22.423768966491988,28.854918807437546,34.66073316558936,39.72823913472038,44.04176648007149,47.6365238601014,50.57191455975435,52.91695233007174,54.739668645294735,56.10309765527961,57.06579853308177,57.67814494905814,57.98693554226682,58.033521759054146,57.85295274693298,57.475811253458424,56.929418176647786,30.785648
132,553900.3775,5645492.196,0.757646005156797,3.526044146818133,8.809736689902174,15.313670293243796,22.057100628090385,28.471273512706553,34.273097180363045,39.34997636146871,43.68357819051405,47.30626065443184,50.274369335487144,52.65218616788752,54.507054031045236,55.90316255926723,56.900494125822085,57.55067178025691,57.89860908960186,57.9837894976307,57.839938965525604,57.49986292536032,56.98848607961986,31.22945112
133,553900.494,5645492.029,0.4838541452622926,3.1172802525443255,8.330677080573869,14.86724197268745,21.72418185657851,28.29715989732094,34.27180715563642,39.51377238095427,43.991487015974116,47.73008047642872,50.78188566117492,53.21207665869014,55.088711844378615,56.476448635312174,57.43601925392972,58.021947663163736,58.28256985675348,58.26161495607422,57.99551189070746,57.51776927108133,56.85685261203267,31.43307148
134,553900.6534,5645491.8,-0.1715996576024786,2.527825739221015,7.8539621520188145,14.518563705664011,21.498428570353244,28.180689220423428,34.248631341567076,39.567655033739555,44.10726029755153,47.892745318380214,50.97992108917682,53.43812478988668,55.334879182976266,56.7386038951085,57.707625321568024,58.2985323765288,58.56016779476037,58.53796690751473,58.26979333383686,57.78462298942462,57.1168400398518,31.71208646
135,553900.8093,5645491.577,-0.6213569374112207,2.2550123285833634,7.7928940881724,14.637966695811746,21.74811481802538,28.513041183075376,34.62472976185523,39.95624199108366,44.48502692608798,48.24611836718474,51.30141666227564,53.7230944884115,55.581987014583405,56.9453556313394,57.875572634879425,58.42905567244824,58.6582122360407,58.60642946037438,58.311501691871044,57.80561793623417,57.11881664539667,31.98417801
136,553900.9563,5645491.367,-0.7496614861099195,2.255935777776799,7.888296605857662,14.759724950762987,21.83795082254973,28.532484322744494,34.557846441116624,39.80634408338846,44.26704558563975,47.977735932205896,51.0005679499152,53.40989704111348,55.27718616942062,56.67231021544762,57.65466752061662,58.27867058601408,58.594971893708085,58.64299111625592,58.45906693911413,58.076582957923236,57.51964229531309,32.24051567
137,553901.1044,5645491.155,-0.6669049849048856,2.276931282620732,7.793214808333354,14.543973712775053,21.527314414678845,28.16370132903585,34.166881850592695,39.424622073280304,43.92192862081641,47.69201788894428,50.79540342907457,53.297632831828004,55.27005077648761,56.776868616519046,57.87654117430171,58.623197479545205,59.06045989948457,59.23134249505951,59.172104209822926,58.913105676306664,58.481682252871195,32.49912273
138,553901.2385,5645490.963,-0.5541116512226483,2.301181472976462,7.662429747060456,14.238247517025535,21.06245890528815,27.57604791945895,33.50119537467166,38.72608370460637,43.23122561514439,47.04828733662716,50.229665910305,52.841146503443625,54.94534789616749,56.60361057518534,57.869753869676344,58.79284214526586,59.4167657301341,59.78125614048592,59.922281514676,59.86802770867246,59.646347472534984,32.73331669
139,553901.405,5645490.725,-0.6089955936188091,2.3016507385324427,7.713322835259487,14.311942472005002,21.130787266604607,27.61885823115733,33.50762087466313,38.69324490911897,43.16297685743404,46.95208197182929,50.11487692363949,52.71682887266113,54.82086246786374,56.488400579110625,57.773297510684785,58.72414554590075,59.38291316690172,59.78914387447276,59.97690654846333,59.9760079271255,59.81195339310508,33.02377538
140,553901.5062,5645490.581,-0.74250937515231,2.3915115784950505,8.046644353647725,14.824606455770091,21.738725378956296,28.248043647563062,34.10061053586548,39.212723820271165,43.584123877888324,47.26146345816135,50.30639724837814,52.79041226040282,54.77974653110916,56.33957953037444,57.525595890012426,58.38759489105451,58.96917730392448,59.30733515561497,59.434610397969024,59.38049951693105,59.16861213613874,33.19977947
141,553901.5683,5645490.492,-0.8222957000755378,2.428202655342855,8.218799094276545,15.107045310980354,22.092453878772822,28.63238142203376,34.4803730801865,39.55747191962144,43.87251168925677,47.47639145685225,50.437827618568626,52.82976479957849,54.72222744213663,56.18137811991919,57.26433007757109,58.02395950124766,58.50395804076154,58.741854090802505,58.770259310564285,58.618886538042794,58.31130217114433,33.30830324
142,553901.7636,5645490.214,-0.1148524702385162,3.0613410022526355,8.673308590151187,15.340412527549427,22.108948233870542,28.461575115102015,34.161400433988625,39.130968712691754,43.375571564635045,46.94279044758965,49.89717604393847,52.308136270715934,54.242631121630495,55.760519975229265,56.91679974329013,57.75970958314613,58.331488972597995,58.6703819063256,58.8081589816047,58.77120786231409,58.5843136317295,33.6480474
143,553901.9135,5645490.0,0.22916062608668247,3.170512711116928,8.499922414052044,14.929123377311369,21.53847888284387,27.81335854954381,33.50809066995759,38.531866952760566,42.87728149284237,46.581506628762654,49.69848274938297,52.29065696168508,54.42054188662562,56.143052312945514,57.513147411154286,58.573843714402564,59.36534022485102,59.9239383696959,60.28060484895513,60.46143417454558,60.48794415278071,33.90932505
144,553902.0434,5645489.814,-0.058033144356225155,3.0941801086843883,8.67100258965554,15.296590902669047,22.026163741064497,28.351704608320826,34.04354148478514,39.0293521414945,43.31631603984095,46.95204652173204,49.99873099666872,52.523745561310896,54.5895744700119,56.25524707144847,57.5759683386843,58.599084852336865,59.363432749479884,59.9009815298466,60.24436876516836,60.41858911515631,60.44805542186934,34.13619508
